OSEBuildingID,Campus,NonResidential,Age_Built,AgeBuilt_classe,NumberofBuildings,NumberofFloors_classe,PropertyGFATotal_log,PropertyGFAParking_log,TotalPropertyUseTypes,PrimaryPropertyType,LargestPropertyUseTypeGFA_rel,SecondLargestPropertyUseTypeGFA_rel,ThirdLargestPropertyUseTypeGFA_rel,NaturalGas(kBtu)_bin,SteamUse(kBtu)_bin,ENERGYSTARScore,ENERGYSTARScore_imputed,SiteEnergyUse(kBtu),TotalGHGEmissions
805,0,1,36,1,1.0,0,12.927770839129275,0.0,3,Distribution Center,0.6998522780283004,0.20331937101539418,0.08688384388120043,1,0,43.0,43.0,15091579.0,455.39
806,0,1,120,4,1.0,2,11.20260234070406,0.0,3,Mixed Use Property,0.3721085651936716,0.31747135842880525,0.08919803600654665,1,0,,87.8,1141189.75,29.16
807,0,1,14,0,1.0,2,12.399527826209217,11.51469390036619,2,Large Office,0.6142958390677665,0.3146617439819355,0.0,0,0,77.0,77.0,9683979.0,67.51
809,0,1,122,4,1.0,3,11.46961078295093,9.670356794688852,1,Small- and Mid-Sized Office,1.0,0.0,0.0,1,0,83.0,83.0,5392617.5,74.45
811,0,1,76,3,1.0,0,12.097451263466159,0.0,1,Warehouse,0.9926092312151293,0.0,0.0,0,0,57.0,57.0,3459543.0,24.12
812,0,1,105,4,0.0,0,11.086578847782176,0.0,4,Warehouse,0.9190050238941306,0.07658375199117755,0.07658375199117755,0,0,,60.19999999999999,605971.1875,4.22
813,0,1,56,2,1.0,0,12.047270330269113,0.0,2,Warehouse,0.9658563458202447,0.03414365417975526,0.0,0,0,98.0,98.0,602245.0,4.2
814,0,1,28,1,1.0,3,12.851897583995706,0.0,2,Large Office,0.5767409065531531,0.4429177664602069,0.0,1,0,87.0,87.0,11410228.0,106.12
815,0,1,13,0,1.0,3,12.93184431266518,11.83572609824155,2,Large Office,0.7150247783499167,0.2293473421348097,0.0,0,0,91.0,91.0,13631141.0,95.03
817,0,1,13,0,1.0,3,11.715057818961629,10.902297921958713,4,Mixed Use Property,0.3400653594771242,0.27286764705882355,0.16944444444444445,1,0,63.0,63.00000000000001,4865551.5,79.39
819,0,1,66,2,1.0,1,11.448962778008331,0.0,4,Retail Store,0.9122522733814483,0.031448887562231485,0.026651599629009735,1,0,,42.99999999999999,5453438.5,110.41
821,0,1,56,2,1.0,1,11.719947764402807,0.0,2,Warehouse,0.9145040650406504,0.19864227642276422,0.0,0,0,47.0,47.0,3004271.0,20.94
861,0,1,19,0,1.0,0,12.525002626859935,11.634974941964176,1,Medical Office,0.6460509577290735,0.0,0.0,0,0,70.0,70.0,9941308.0,69.3
822,0,1,44,1,1.0,0,11.00955531330892,0.0,2,Warehouse,0.871856802541027,0.128143197458973,0.0,1,0,90.0,90.0,1052244.75,27.24
828,0,1,28,1,7.0,3,14.384211238720159,0.0,2,Hospital,0.9282909675702306,0.2500331262705482,0.0,1,1,54.0,54.0,291614432.0,12307.16
829,0,1,94,3,3.0,2,11.044536531401494,0.0,1,Other,3.4376517571884984,0.0,0.0,1,0,,62.800000000000004,11147342.0,406.04
830,0,1,18,0,1.0,2,11.256910004130674,9.981050264483919,3,Mixed Use Property,0.3410323980778174,0.24802356223841265,0.21960419573192785,1,0,,60.800000000000004,2655387.5,20.85
831,0,1,32,1,1.0,0,12.575634199291983,11.977652698490562,2,Medical Office,0.5049772129680498,0.48027254603187763,0.0,1,0,59.0,59.0,12731388.0,133.5
832,0,1,35,1,1.0,0,11.410527224107515,0.0,1,Other,0.969933308222365,0.0,0.0,0,0,18.0,18.0,7771933.5,54.18
837,0,1,18,0,1.0,2,11.377483677273947,8.773229786032473,1,Warehouse,1.0,0.0,0.0,1,0,87.0,87.0,1165598.875,14.49
839,0,1,19,0,1.0,3,11.922023964310814,10.82013821962583,2,Hotel,0.667760470291275,0.33223952970872495,0.0,1,0,28.0,28.000000000000004,13410041.0,453.76
841,0,1,23,0,1.0,0,11.861601502787423,0.0,2,Other,0.9469298183716959,0.040947515488505344,0.0,1,0,,57.4,19085174.0,341.23
843,0,1,14,0,1.0,0,11.624976548777603,9.96524094881161,4,Hotel,0.8224860534973537,0.1788013159776856,0.035813903590330425,1,0,8.0,8.0,9444484.0,278.97
845,0,1,34,1,1.0,2,11.796817865678426,0.0,1,Warehouse,1.0,0.0,0.0,0,0,83.0,83.0,1083729.625,7.56
847,0,1,52,2,1.0,0,11.161962746590705,0.0,2,Warehouse,0.82453125,0.17546875,0.0,1,0,1.0,1.0,13962749.0,284.01
848,0,1,27,1,1.0,0,11.531069855406209,0.0,1,Retail Store,1.2841696945890209,0.0,0.0,1,0,60.0,60.0,10713006.0,295.12
851,0,1,48,1,2.0,2,11.643962499267984,0.0,1,University,1.0,0.0,0.0,1,0,,55.19999999999999,7575080.0,109.71
854,0,0,20,0,1.0,0,12.7309905056533,0.0,9,Other,0.5343175680272612,0.14790142665716152,0.14790142665716152,1,0,,39.00000000000001,20675922.0,259.49
857,0,1,57,2,1.0,0,11.934040800231958,0.0,2,Warehouse,0.9798378892790339,0.05157352410330456,0.0,1,0,88.0,88.0,1069749.75,13.07
858,0,1,112,4,1.0,3,12.679031279445887,0.0,2,Medical Office,0.7364447601777246,0.2688863547138771,0.0,1,0,57.0,57.0,25471308.0,189.85
859,0,1,64,2,1.0,0,11.21423637023015,0.0,1,Retail Store,1.0,0.0,0.0,1,0,,60.199999999999996,5402181.0,134.82
864,0,1,35,1,1.0,2,11.294284262853436,0.0,1,Warehouse,1.0,0.0,0.0,1,0,96.0,96.0,686019.1875,16.27
867,0,1,26,1,1.0,0,11.68848252740716,0.0,1,Supermarket / Grocery Store,0.38828760802080714,0.0,0.0,1,0,71.0,71.0,10077532.0,267.0
868,0,1,14,0,1.0,1,10.856245209366943,0.0,2,Other,0.9276265041653811,0.07237349583461894,0.0,0,0,,54.79999999999998,1938613.125,13.51
1280,0,1,101,4,1.0,0,11.09951386697788,9.440419814291506,4,Mixed Use Property,0.3937826967855091,0.20992470289394902,0.2095315854727993,0,0,3.0,3.0,7070998.5,49.29
1281,0,1,62,2,1.0,0,11.643471154816872,10.789545855333118,1,Large Office,0.5742645510075125,0.0,0.0,1,0,1.0,1.0,17880184.0,128.73
19461,0,1,65,2,1.0,1,10.008793066681399,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,90.0,90.0,778355.8125,31.74
19472,0,1,60,2,1.0,0,10.707751151716078,0.0,3,Mixed Use Property,0.5313422818791946,0.3137360178970917,0.22583892617449663,1,0,,64.0,2042771.0,30.52
19477,0,1,46,1,1.0,0,10.694237736914808,0.0,1,Warehouse,0.9070294784580499,0.0,0.0,0,0,1.0,1.0,1618916.375,11.29
19481,0,1,57,2,1.0,0,10.2328272702548,0.0,1,Distribution Center,1.0,0.0,0.0,1,0,13.0,13.0,1224186.25,24.39
19489,0,1,21,0,1.0,0,10.743782377382361,0.0,1,Warehouse,1.0,0.0,0.0,0,0,3.0,3.0,2564004.0,17.87
19491,1,0,28,1,3.0,0,10.034559673629849,0.0,1,Other,1.0,0.0,0.0,1,0,,53.4,2222097.5,101.5
19501,0,1,112,4,1.0,0,10.557400019844792,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,1,0,69.0,69.0,1950713.25,36.02
19520,0,1,100,0,1.0,1,9.953372355465126,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,54.0,54.0,945245.625,43.84
19559,0,1,55,2,1.0,0,10.778997955688663,0.0,1,Distribution Center,1.0,0.0,0.0,1,0,49.0,49.0,2143650.75,86.46
19565,0,1,43,1,1.0,0,10.18039933305852,0.0,2,Warehouse,0.8953752843062927,0.10462471569370735,0.0,1,0,,46.60000000000001,509124.0,3.58
19570,0,1,53,2,1.0,0,10.528141736650772,0.0,2,Warehouse,0.7911702497925089,0.25619126663275416,0.0,1,0,10.0,10.0,2559461.75,77.04
19572,0,1,41,1,1.0,0,10.321408101911638,0.0,1,Warehouse,1.0,0.0,0.0,0,0,73.0,73.0,345866.6875,2.41
19576,0,1,43,1,1.0,0,10.309119313423613,0.0,2,Warehouse,0.8092254366084523,0.16497800293294226,0.0,0,0,,58.199999999999996,369291.5,2.57
19584,0,1,94,3,1.0,0,10.59593448798168,0.0,4,Other,0.9052813289634986,0.07860699006779916,0.01611168096870231,1,0,,45.800000000000004,10960107.0,416.07
19596,0,1,108,4,1.0,1,10.421983682606339,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,90.0,90.0,509836.1875,21.93
19613,0,1,43,1,1.0,0,10.680539205318292,0.0,1,Small- and Mid-Sized Office,0.9998850574712643,0.0,0.0,1,0,46.0,46.0,3220635.25,22.65
19621,0,1,44,1,1.0,1,10.257413722053586,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,1,0,12.0,12.0,1896298.875,37.78
19623,0,1,59,2,1.0,0,10.013507197574677,0.0,6,Small- and Mid-Sized Office,0.8062709966405375,0.08062709966405375,0.04479283314669653,0,0,,73.99999999999999,1401315.875,9.77
19624,0,1,45,1,1.0,0,10.031000872835088,0.0,2,Restaurant,1.0,0.0,0.0,0,0,,44.4,1358519.0,9.47
19654,0,1,76,3,1.0,1,10.705242470817005,9.99884318585288,1,Laboratory,1.547501569929129,0.0,0.0,0,0,,50.6,7251589.0,50.55
19696,0,1,105,4,1.0,1,11.901895270549195,0.0,1,Retail Store,1.0,0.0,0.0,1,0,69.0,69.0,6787070.0,169.75
19697,0,1,99,3,1.0,1,9.974085801381666,0.0,2,Other,1.2010996179293636,0.009318796011555308,0.0,0,0,,75.8,1114384.625,7.77
19730,0,1,105,4,1.0,1,10.242563539313103,0.0,1,Other,0.8490666856654318,0.0,0.0,1,0,,62.39999999999999,1362523.0,63.48
19742,0,1,67,2,1.0,1,10.3424196734772,0.0,1,Restaurant,1.0,0.0,0.0,1,0,,33.6,4970047.0,207.6
19743,0,1,105,4,1.0,1,9.980494888896912,0.0,2,Small- and Mid-Sized Office,0.6666666666666666,0.3333333333333333,0.0,1,0,,79.39999999999999,1636649.125,29.62
19747,0,1,48,1,1.0,0,11.032079266945424,9.497097016351463,2,Small- and Mid-Sized Office,0.6145248685806712,0.05737161342498989,0.0,1,0,59.0,59.0,4322873.0,141.2
19750,0,1,80,3,1.0,0,11.07644945082794,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,0,0,96.0,96.0,1408291.375,9.82
19752,0,1,74,2,1.0,1,9.948508718183648,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,15.0,15.0,1042108.5,42.19
19766,0,1,96,3,1.0,1,10.004644244495866,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,94.0,94.0,608359.6875,25.24
19774,0,1,54,2,1.0,0,10.781868711337063,0.0,1,Retail Store,0.8309271069195455,0.0,0.0,1,0,98.0,98.0,859236.625,24.02
19787,0,1,73,2,1.0,1,9.969509348078125,0.0,2,Worship Facility,0.7191537165324845,0.28084628346751545,0.0,1,0,86.0,86.0,965651.125,43.8
19833,0,1,30,1,1.0,1,10.272426979294842,0.0,1,University,0.995747329115237,0.0,0.0,1,0,,39.8,439311.9063,15.27
19836,0,1,94,3,1.0,0,9.980494888896912,0.0,1,University,1.0,0.0,0.0,1,0,,84.8,323739.4063,6.33
19845,0,1,26,1,1.0,0,10.155646068918863,0.0,1,Retail Store,0.9982902661744706,0.0,0.0,1,0,82.0,82.0,1169394.875,18.1
19847,0,1,66,2,1.0,1,10.160568654878034,0.0,2,Retail Store,0.9883999690665842,0.011600030933415823,0.0,1,0,20.0,20.0,4801472.0,154.17
19848,0,1,19,0,1.0,1,10.819098053105419,0.0,2,Retail Store,0.949964975482838,0.05003502451716201,0.0,1,0,82.0,82.0,3377209.75,29.54
19853,0,1,93,3,1.0,1,9.904936502301233,0.0,1,Small- and Mid-Sized Office,1.0,0.0,0.0,0,1,95.0,95.0,511797.4063,14.22
19855,0,1,122,4,1.0,3,10.069976092693759,0.0,2,Small- and Mid-Sized Office,1.1089238845144358,0.09673186013038693,0.0,1,0,100.0,100.0,552007.5,9.95
19856,0,1,120,4,1.0,0,10.067475402641579,0.0,2,Small- and Mid-Sized Office,0.8565547680685821,0.1434452319314179,0.0,0,0,67.0,67.0,883197.6875,6.16
19857,0,1,119,4,1.0,0,10.261196961231647,0.0,3,Mixed Use Property,0.4195804195804196,0.38461538461538464,0.1048951048951049,1,0,,65.2,1062722.625,24.25
19858,0,1,44,1,1.0,1,10.559451941968357,9.423837546238587,3,Mixed Use Property,0.4034614286826332,0.3212070889229093,0.27533148239445754,0,0,55.0,55.0,2186018.5,15.24
19860,0,1,116,4,1.0,0,10.197685848215706,0.0,1,Small- and Mid-Sized Office,1.0819672131147542,0.0,0.0,0,0,24.0,24.0,1989287.0,13.87
19861,0,1,116,4,1.0,1,10.753659849198824,0.0,2,Retail Store,0.7696367521367521,0.23036324786324786,0.0,0,0,86.0,86.0,1245187.5,8.68
19862,0,1,43,1,1.0,0,11.066497727453186,10.190206661487347,2,Small- and Mid-Sized Office,0.6094702297233943,0.41631504922644164,0.0,1,0,51.0,51.00000000000001,2067352.5,14.63
19864,0,1,114,4,1.0,0,10.268165387743457,0.0,3,Small- and Mid-Sized Office,0.75,0.25,0.2152777777777778,1,0,50.0,50.0,1345025.75,28.81
19871,0,1,68,2,1.0,0,10.42088155718015,8.51097389160232,2,Small- and Mid-Sized Office,0.7914878397711016,0.148068669527897,0.0,1,0,75.0,75.0,1696978.75,60.43
19873,0,1,91,3,1.0,1,10.176220948190334,0.0,1,Retail Store,1.0,0.0,0.0,1,0,32.0,32.0,1560461.75,33.78
19874,0,1,96,3,1.0,0,10.961642363572961,8.964567702601611,2,Small- and Mid-Sized Office,0.8642832349878514,0.13571676501214855,0.0,0,0,50.0,50.0,2385395.0,16.63
19876,0,1,68,2,1.0,1,10.264547866667387,8.71292443512011,3,Mixed Use Property,0.4516308893225537,0.27042096459436854,0.21187621968218567,0,0,,47.6,418348.5,2.92
19878,0,1,32,1,1.0,0,10.96476135554887,0.0,1,Hotel,1.0,0.0,0.0,1,0,87.0,87.0,2443065.25,66.29
19894,0,1,67,2,1.0,1,10.37007911730487,0.0,1,Other,0.9771088115396676,0.0,0.0,0,0,2.0,2.0,1858224.625,12.95
19895,0,1,97,3,1.0,1,10.694192385440877,9.522300336887486,2,Small- and Mid-Sized Office,0.5877817588099233,0.2983128486552678,0.0,0,1,53.0,52.99999999999999,1441900.5,41.69
19896,0,1,99,3,1.0,0,10.016012343377973,0.0,1,Restaurant,1.0,0.0,0.0,1,0,,69.60000000000001,3532966.5,126.78
19900,0,1,96,3,0.0,2,10.804664646600235,0.0,2,Laboratory,0.8240573412658125,0.1454851875164978,0.0,1,0,,46.199999999999996,33268410.0,1266.06
19902,0,1,97,3,1.0,0,10.119646770075892,7.142036574706803,2,Retail Store,0.5615307150050353,0.42050352467270896,0.0,1,0,,67.8,439521.0938,11.14
19910,0,1,70,2,1.0,2,10.191332111786215,0.0,1,Medical Office,1.0,0.0,0.0,1,0,51.0,51.00000000000001,1553208.375,10.83
19917,0,1,100,0,1.0,1,10.538502315656821,0.0,1,Other,1.031770005299417,0.0,0.0,1,0,,61.400000000000006,3095882.0,86.02
19926,0,1,57,2,1.0,0,10.075464117275093,0.0,3,Small- and Mid-Sized Office,0.6027702930279556,0.39722970697204446,0.0,1,0,,19.400000000000002,1067153.75,30.33
19927,0,1,55,2,1.0,2,10.701377558022253,0.0,1,Hotel,1.1857889048991355,0.0,0.0,1,0,61.0,61.0,2669564.25,72.78
19928,0,1,16,0,1.0,1,10.428008959431105,10.037493832383863,4,Mixed Use Property,0.2654178503787879,0.2527225378787879,0.04734848484848485,1,0,,65.2,2547848.0,30.6
20000,0,1,94,3,1.0,1,10.736222747303128,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,77.0,77.0,1145535.75,36.43
20033,0,1,33,1,1.0,1,9.922554615253354,0.0,1,Small- and Mid-Sized Office,1.227482339089482,0.0,0.0,1,0,16.0,16.0,1791071.375,13.91
20047,0,1,66,2,1.0,1,10.578114283458694,0.0,4,Retail Store,0.8125557111931746,0.11175347001146059,0.06822870240672355,1,0,,39.8,5238803.0,47.12
20048,0,1,66,2,1.0,1,10.902003224665952,0.0,2,Retail Store,0.9723675484488984,0.035001105298062045,0.0,1,0,18.0,18.0,6778694.0,63.61
20050,0,1,66,2,1.0,0,10.060918560484957,0.0,2,Retail Store,0.935922081250801,0.06407791874919902,0.0,1,0,67.0,67.0,2545405.0,28.41
20052,0,1,25,0,1.0,0,11.053331467023655,0.0,3,Retail Store,0.9405095561572688,0.04365588333095815,0.015834560511772997,1,0,,64.4,4644178.0,47.66
20066,0,1,61,2,2.0,1,10.090008612393838,0.0,1,Hotel,1.282572614107884,0.0,0.0,1,0,91.0,91.0,1587454.75,46.57
20067,0,1,99,3,1.0,0,10.422311107413181,0.0,2,Restaurant,0.5714285714285714,0.42857142857142855,0.0,1,0,,71.60000000000001,4475650.0,101.99
20073,0,1,95,3,1.0,2,10.38458565982913,0.0,2,Other,0.7997280257139325,0.2002719742860675,0.0,0,1,81.0,81.0,1857154.75,74.92
20082,0,1,62,2,1.0,3,11.021591962782166,9.469700127423375,1,Hotel,1.0,0.0,0.0,1,0,24.0,24.0,3993913.25,126.3
20087,0,1,44,1,1.0,0,10.680677123670845,9.328212292571072,2,Small- and Mid-Sized Office,0.7486093872109594,0.0,0.0,1,0,51.0,51.00000000000001,3460275.5,99.15
20130,0,1,112,4,1.0,1,10.082971754509922,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,88.0,88.0,496477.3125,18.66
20132,0,1,74,2,1.0,1,9.970865787866076,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,57.0,57.0,845961.375,32.64
20141,0,1,32,1,1.0,1,10.769768376656003,0.0,3,Mixed Use Property,0.4866694701429773,0.3306139613120269,0.17357022708158115,1,0,80.0,80.0,1132489.625,33.23
20166,0,1,112,4,1.0,0,10.268165387743457,0.0,1,University,1.0,0.0,0.0,1,0,,70.59999999999998,717056.375,8.45
20167,0,1,65,2,1.0,1,9.980494888896912,0.0,1,K-12 School,1.0,0.0,0.0,1,0,72.0,72.0,1261536.75,38.87
20168,0,1,27,1,1.0,0,10.03718768092397,0.0,1,K-12 School,1.0,0.0,0.0,0,0,43.0,43.0,931148.625,6.49
20182,0,1,50,0,1.0,0,10.179868507232754,0.0,2,Worship Facility,1.0007585526814837,0.0,0.0,1,0,88.0,88.0,888031.875,32.22
20197,0,1,57,2,1.0,1,9.986587121705702,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,2.0,2.0,860364.1875,23.59
20211,0,1,77,3,1.0,0,9.955178267941482,0.0,4,Mixed Use Property,0.498338081671415,0.4862298195631529,0.08974358974358974,1,0,,67.0,350264.5938,6.69
20212,0,1,62,2,1.0,2,9.930129483482549,0.0,5,Mixed Use Property,0.35965723745070355,0.2562929061784897,0.1801450898291056,1,0,,72.6,1678458.75,37.31
20237,0,1,122,4,1.0,0,10.403080323368991,0.0,1,Retail Store,1.0,0.0,0.0,0,0,71.0,71.0,813641.0,5.67
20241,0,1,101,4,1.0,0,10.296778859712584,0.0,2,Other,0.8468079362936969,0.15319206370630314,0.0,0,0,,91.60000000000001,688641.8125,4.8
20242,0,1,92,3,1.0,0,9.931686206894806,0.0,1,Hotel,1.0,0.0,0.0,0,0,72.0,72.0,716279.6875,4.99
20266,0,1,96,3,1.0,1,10.77881044592198,0.0,2,Worship Facility,0.7876312718786465,0.21266044340723453,0.0,1,0,17.0,17.0,3040195.5,118.37
20324,0,1,22,0,1.0,1,10.354149073430555,0.0,1,Worship Facility,0.9558401835213153,0.0,0.0,1,0,52.0,52.0,1128179.125,27.14
20325,1,0,33,1,5.0,0,9.975854724662028,0.0,1,K-12 School,4.472279069767442,0.0,0.0,1,0,44.0,44.0,6689184.0,202.65
20369,0,1,10,0,1.0,1,11.339963965842596,10.184824537428069,1,Small- and Mid-Sized Office,0.6538589566788721,0.0,0.0,1,0,68.0,68.0,2641681.75,20.08
20372,0,1,97,3,1.0,3,11.552155793461898,0.0,2,Hotel,0.9230769230769231,0.07692307692307693,0.0,1,1,8.0,8.0,8690648.0,355.8
20387,0,1,15,0,1.0,1,10.565788852924973,0.0,2,Mixed Use Property,0.43383869636963696,0.43383869636963696,0.0,1,0,,49.60000000000001,1841154.25,26.11
20393,0,1,53,2,1.0,1,10.640436284325322,0.0,2,Other,0.5214166068437425,0.4785833931562575,0.0,1,0,,56.60000000000001,2177075.0,33.37
20395,0,1,122,4,1.0,0,10.595659257474393,0.0,2,Small- and Mid-Sized Office,0.928928928928929,0.07107107107107107,0.0,1,0,77.0,77.0,2178690.5,49.98
20396,0,1,122,4,1.0,0,10.413342705547674,0.0,2,Warehouse,0.7207207207207207,0.18018018018018017,0.0,0,0,,73.39999999999999,90558.70313,0.63
20397,0,1,96,3,1.0,3,10.497946353595198,0.0,1,Hotel,1.0,0.0,0.0,1,1,98.0,98.0,2147968.25,120.91
20398,0,1,100,0,1.0,0,10.579514006287654,8.848078421168667,1,Other,1.0,0.0,0.0,1,1,,64.0,3042875.5,145.48
20402,0,1,114,4,1.0,0,10.634339875274723,0.0,1,Other,1.0,0.0,0.0,0,0,,73.39999999999999,2735166.0,19.07
20406,0,1,113,4,1.0,3,10.486289592589621,0.0,1,Hotel,1.0,0.0,0.0,1,0,94.0,94.0,3321603.0,130.58
20415,0,1,100,0,1.0,1,10.41819562981634,0.0,1,K-12 School,1.730201422509115,0.0,0.0,1,0,76.0,76.0,3987215.5,185.23
20419,0,1,57,2,1.0,0,10.81466523502346,0.0,1,K-12 School,1.0,0.0,0.0,1,0,98.0,98.0,2096835.5,89.29
20425,0,1,99,3,1.0,1,10.540514015956738,0.0,2,Worship Facility,0.5131954728157394,0.4945261265072985,0.0,1,0,60.0,60.0,1411305.5,43.45
20427,0,1,96,3,0.0,1,10.056895099165441,0.0,3,Mixed Use Property,0.33274715848166414,0.29676174136821787,0.08475230538280078,1,0,,63.4,1354000.625,35.04
20428,0,1,92,3,1.0,1,9.937937287265354,0.0,4,Mixed Use Property,0.3333333333333333,0.3333333333333333,0.20884057971014494,1,0,,52.99999999999999,4265815.0,188.67
20433,0,1,74,2,1.0,0,10.633978686236494,9.482274087459825,3,Other,0.6319934490980468,0.3160810192432745,0.06199272657209605,1,0,,78.99999999999999,3343550.0,100.21
20435,0,1,76,3,1.0,1,10.156694633064722,0.0,1,Supermarket / Grocery Store,1.0,0.0,0.0,0,0,100.0,100.0,1906384.875,13.29
20439,0,1,38,1,1.0,0,10.414363175052161,0.0,2,Other,1.499970000599988,0.0,0.0,1,0,,40.0,6118300.5,210.3
20440,0,1,41,1,1.0,0,10.677938184160109,0.0,1,Small- and Mid-Sized Office,1.0371770345956162,0.0,0.0,1,0,60.0,60.0,2686765.0,34.15
20470,0,1,43,1,1.0,0,10.580276666483256,0.0,3,Mixed Use Property,0.48973316391359595,0.4891740787801779,0.06767471410419314,0,0,,51.6,267135.0938,1.86
20474,0,1,73,2,0.0,0,10.017084059118668,0.0,2,Other,0.4909618388752511,0.3347467083240348,0.0,1,0,,67.0,3498214.75,134.57
20494,0,0,9,0,1.0,0,10.39179145561983,0.0,1,Other,1.0,0.0,0.0,1,0,,52.599999999999994,1361794.25,43.13
20500,0,1,37,1,1.0,0,10.53212287826962,0.0,1,Warehouse,1.63784,0.0,0.0,1,0,36.0,36.0,1811506.375,13.16
20503,0,1,32,1,1.0,1,10.571342565808699,0.0,1,Medical Office,1.0,0.0,0.0,1,0,25.0,25.0,2615247.75,33.92
20506,0,1,98,3,1.0,0,10.006991345550789,0.0,2,Other,0.6311992786293958,0.36880072137060416,0.0,1,0,,88.2,5089083.0,147.0
20519,0,1,53,2,1.0,0,10.162808729968926,0.0,3,Distribution Center,0.7437114197530864,0.15628858024691358,0.1,1,0,,68.8,1219744.75,12.48
20520,0,1,69,2,1.0,0,10.145688355383795,0.0,1,Refrigerated Warehouse,1.0,0.0,0.0,0,0,,62.600000000000016,741287.1875,5.17
20522,0,1,52,2,1.0,1,10.34177474101152,0.0,1,Warehouse,1.0,0.0,0.0,1,0,,80.79999999999998,2301043.75,19.93
20523,0,1,61,2,1.0,0,10.300281844196661,0.0,2,Small- and Mid-Sized Office,0.5986550100874244,0.4104909213180901,0.0,1,0,57.0,57.0,1467060.25,19.82
20525,0,1,68,2,1.0,0,10.053501114853614,0.0,3,Distribution Center,0.8924083318987778,0.05379583405061112,0.05379583405061112,1,0,,83.80000000000001,433871.0,13.02
20526,0,1,13,0,1.0,0,10.547339441371197,0.0,3,Small- and Mid-Sized Office,0.7625738673670387,0.1631779382797111,0.07419566644780039,1,0,,49.00000000000001,1921801.25,19.04
20531,0,1,52,2,1.0,1,10.575691956076149,0.0,1,Small- and Mid-Sized Office,0.9063058463109522,0.0,0.0,1,0,81.0,81.0,2130673.75,63.06
20532,0,1,45,1,0.0,0,10.493244497383538,0.0,1,Other,1.846326587191572,0.0,0.0,0,0,,45.6,1441665.375,10.05
20541,0,1,59,2,1.0,1,9.90588467713585,0.0,1,Other,1.0,0.0,0.0,0,0,,73.6,117438.3984,0.82
20552,0,1,108,4,1.0,0,9.90353755128617,0.0,1,Retail Store,1.0,0.0,0.0,0,0,75.0,75.0,557863.6875,3.89
20556,0,1,67,2,1.0,1,10.385944565501662,0.0,1,Warehouse,1.0092592592592593,0.0,0.0,0,0,91.0,91.0,248616.0,1.73
20565,0,1,60,2,1.0,0,10.133010710814377,0.0,2,Supermarket / Grocery Store,1.0287769784172662,0.0,0.0,1,0,38.0,38.0,8905287.0,247.85
20573,0,1,74,2,1.0,0,10.212735402902469,0.0,4,Other,0.5254523433772526,0.28263662054538113,0.1117554226153338,1,0,,67.0,2332996.5,83.1
20604,0,1,67,2,1.0,0,10.191706980586526,0.0,1,Distribution Center,1.2738755622188906,0.0,0.0,0,0,92.0,92.0,243518.2031,1.7
20605,0,1,69,2,1.0,0,10.358440993735487,0.0,1,Warehouse,1.0,0.0,0.0,1,0,6.0,6.0,1788148.0,61.71
20613,0,1,71,2,1.0,0,10.085850775128717,0.0,2,Warehouse,0.85,0.15,0.0,1,0,,64.60000000000001,1257033.5,46.64
20614,0,1,70,2,1.0,0,9.994287576862567,0.0,1,Self-Storage Facility,1.0,0.0,0.0,1,0,,70.19999999999999,1333637.625,65.65
20618,0,1,61,2,1.0,0,10.545499320981303,0.0,3,Warehouse,0.5672937771345875,0.28875148006841206,0.1439547427970004,1,0,,74.39999999999999,752093.625,10.75
20620,0,1,24,0,1.0,0,10.479538961219825,0.0,1,Distribution Center,1.0,0.0,0.0,1,0,72.0,72.0,1096646.25,39.05
20626,0,1,47,1,1.0,0,10.818797803896322,0.0,1,Distribution Center,1.0,0.0,0.0,0,0,77.0,77.0,238969.7031,1.67
20659,0,1,75,0,1.0,1,10.026280241122993,0.0,1,Worship Facility,1.0,0.0,0.0,1,0,87.0,87.0,731321.8125,31.6
20685,0,1,46,1,1.0,1,10.565866199424438,0.0,2,Other,1.0,0.0,0.0,1,0,,42.400000000000006,3204685.5,67.52
20686,0,1,34,1,2.0,1,10.827131185455466,0.0,1,Self-Storage Facility,1.0000198538754765,0.0,0.0,1,0,,64.0,753275.1875,28.58
20707,0,1,84,3,1.0,0,10.326989023130391,0.0,2,Warehouse,0.7708299230643313,0.22917007693566868,0.0,1,0,12.0,12.0,1577040.875,61.53
20735,0,1,100,0,1.0,0,10.39488567863602,0.0,1,K-12 School,1.0262763451714538,0.0,0.0,1,0,99.0,98.99999999999999,971990.3125,29.82
20743,0,1,59,2,1.0,1,10.095264268100838,0.0,1,Worship Facility,1.0818508275890535,0.0,0.0,1,0,55.0,55.0,1086678.125,47.59
